Log file open, 02/02/23 15:41:10
[2023.02.02-21.41.13:522][  0]LogInit: Computer: SM-A108-7774LT
[2023.02.02-21.41.13:522][  0]LogInit: User: t352t828
[2023.02.02-21.41.13:522][  0]LogInit: CPU Page size=4096, Cores=14
[2023.02.02-21.41.13:522][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2023.02.02-21.41.13:522][  0]LogMemory: Memory total: Physical=31.7GB (32GB approx)
[2023.02.02-21.41.13:522][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2023.02.02-21.41.13:522][  0]LogMemory: Process Physical Memory: 336.22 MB used, 339.01 MB peak
[2023.02.02-21.41.13:522][  0]LogMemory: Process Virtual Memory: 344.63 MB used, 344.63 MB peak
[2023.02.02-21.41.13:522][  0]LogMemory: Physical Memory: 11130.80 MB used,  21307.99 MB free, 32438.79 MB total
[2023.02.02-21.41.13:522][  0]LogMemory: Virtual Memory: 12702.49 MB used,  24600.30 MB free, 37302.79 MB total
[2023.02.02-21.41.13:522][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.02.02-21.41.13:526][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.02.02-21.41.13:533][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.02.02-21.41.13:534][  0]LogInit: Using OS detected language (en-US).
[2023.02.02-21.41.13:534][  0]LogInit: Using OS detected locale (en-US).
[2023.02.02-21.41.13:538][  0]LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
[2023.02.02-21.41.13:712][  0]LogInit: Setting process to per monitor DPI aware
[2023.02.02-21.41.13:734][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.02.02-21.41.13:734][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.02.02-21.41.13:734][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.02.02-21.41.13:762][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.02.02-21.41.13:762][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.02.02-21.41.15:382][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.02.02-21.41.15:382][  0]LogWindows: Attached monitors:
[2023.02.02-21.41.15:382][  0]LogWindows:     resolution: 3440x1440, work area: (0, 0) -> (3440, 1392), device: '\\.\DISPLAY1' [PRIMARY]
[2023.02.02-21.41.15:382][  0]LogWindows: Found 1 attached monitors.
[2023.02.02-21.41.15:382][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.02.02-21.41.15:383][  0]LogRHI: RHI Adapter Info:
[2023.02.02-21.41.15:383][  0]LogRHI:             Name: NVIDIA GeForce RTX 3080 Ti Laptop GPU
[2023.02.02-21.41.15:383][  0]LogRHI:   Driver Version: 528.24 (internal:31.0.15.2824, unified:528.24)
[2023.02.02-21.41.15:383][  0]LogRHI:      Driver Date: 1-15-2023
[2023.02.02-21.41.15:383][  0]LogD3D12RHI:     GPU DeviceId: 0x2460 (for the marketing name, search the web for "GPU Device Id")
[2023.02.02-21.41.15:383][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.02.02-21.41.15:389][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.02.02-21.41.15:389][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: Bindless resources are supported
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.02.02-21.41.16:129][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.02.02-21.41.16:163][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.02.02-21.41.16:164][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.02.02-21.41.16:164][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.02.02-21.41.16:179][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.02.02-21.41.16:179][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.02.02-21.41.16:180][  0]LogRHI: Texture pool is 9715 MB (70% of 13878 MB)
[2023.02.02-21.41.16:180][  0]LogD3D12RHI: Async texture creation enabled
[2023.02.02-21.41.16:180][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.02.02-21.41.16:198][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/InfernalDuel_UProj.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Intermediate/TurnkeyReport_0.log" -log="C:/Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Intermediate/TurnkeyLog_0.log" -project="C:/Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/InfernalDuel_UProj.uproject"  -platform=all'
[2023.02.02-21.41.16:198][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/InfernalDuel_UProj.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Intermediate/TurnkeyReport_0.log" -log="C:/Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Intermediate/TurnkeyLog_0.log" -project="C:/Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/InfernalDuel_UProj.uproject"  -platform=all" ]
[2023.02.02-21.41.16:219][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.02.02-21.41.16:219][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.02.02-21.41.16:219][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.02.02-21.41.16:219][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.02.02-21.41.16:219][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.02.02-21.41.16:219][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.02.02-21.41.16:219][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.02.02-21.41.16:220][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.02.02-21.41.16:220][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.02.02-21.41.16:221][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.02.02-21.41.16:221][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.02.02-21.41.16:226][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.02.02-21.41.16:226][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.02.02-21.41.16:226][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.02.02-21.41.16:226][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.02.02-21.41.16:226][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.02.02-21.41.16:226][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.02.02-21.41.16:226][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.02.02-21.41.16:226][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.02.02-21.41.16:226][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.02.02-21.41.16:226][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.02.02-21.41.16:244][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.02.02-21.41.16:244][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.02.02-21.41.16:247][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.02.02-21.41.16:247][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.02.02-21.41.16:249][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.02.02-21.41.16:249][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.02.02-21.41.16:249][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.02.02-21.41.16:249][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.02.02-21.41.16:251][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.02.02-21.41.16:251][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.02.02-21.41.16:251][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.02.02-21.41.16:253][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.02.02-21.41.16:253][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.02.02-21.41.16:257][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.02.02-21.41.16:257][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.02.02-21.41.16:257][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.02.02-21.41.16:257][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.02.02-21.41.16:257][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.02.02-21.41.16:258][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.02.02-21.41.16:260][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.02.02-21.41.16:260][  0]LogTargetPlatformManager:   ADPCM
[2023.02.02-21.41.16:260][  0]LogTargetPlatformManager:   PCM
[2023.02.02-21.41.16:262][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.02.02-21.41.16:262][  0]LogTargetPlatformManager:   BINKA
[2023.02.02-21.41.16:266][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.02.02-21.41.16:266][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.02.02-21.41.16:266][  0]LogTargetPlatformManager:   OGG
[2023.02.02-21.41.16:267][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.02.02-21.41.16:267][  0]LogTargetPlatformManager:   OPUS
[2023.02.02-21.41.16:300][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   SF_METAL
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.02.02-21.41.16:306][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.02.02-21.41.16:311][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.02.02-21.41.16:311][  0]LogTargetPlatformManager:   VVM_1_0
[2023.02.02-21.41.16:311][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.02.02-21.41.16:311][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.02.02-21.41.16:311][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.02.02-21.41.16:311][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.02.02-21.41.16:311][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.02.02-21.41.16:311][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.02.02-21.41.16:313][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.02.02-21.41.16:313][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.02-21.41.16:313][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.02-21.41.16:313][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.02-21.41.16:329][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.02-21.41.16:329][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.02-21.41.16:329][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.02-21.41.16:336][  0]LogDerivedDataCache: Speed tests for C:/Users/T352T828/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.02.02-21.41.16:336][  0]LogDerivedDataCache: Display: Performance to C:/Users/T352T828/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.02ms. RandomReadSpeed=317.84MBs, RandomWriteSpeed=250.38MBs. Assigned SpeedClass 'Local'
[2023.02.02-21.41.16:337][  0]LogDerivedDataCache: Using Local data cache path C:/Users/T352T828/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.02-21.41.16:337][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.02-21.41.16:337][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.02-21.41.16:337][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.02-21.41.16:337][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.02-21.41.16:337][  0]LogShaderCompilers: Guid format shader working directory is -61 characters bigger than the processId version (../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Intermediate/Shaders/WorkingDirectory/2608/).
[2023.02.02-21.41.16:337][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/T352T828/AppData/Local/Temp/UnrealShaderWorkingDir/CC9CF56D4461ADDDF490AC9CCC9E9FE7/'.
[2023.02.02-21.41.16:338][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.02-21.41.16:338][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 10 workers.
[2023.02.02-21.41.19:043][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/T352T828/OneDrive - Wichita State University/Documents/InfernalDuel/InfernalDuel_UProj/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.02-21.41.19:043][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: ---
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: ---
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.02-21.41.19:207][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.02-21.41.19:273][  0]LogSlate: Using FreeType 2.10.0
[2023.02.02-21.41.19:286][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.02-21.41.19:317][  0]LogAssetRegistry: FAssetRegistry took 0.0101 seconds to start up
[2023.02.02-21.41.19:322][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.02-21.41.19:451][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.02-21.41.19:570][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.02-21.41.19:724][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB3A00][000004E0F86ED800 52] GlobalDefaults, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB5E00][000004E0FE440000 52] Windows, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB5A00][000004E0FE44C800 52] WindowsEditor, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB5C00][000004E0F86F2800 52] WindowsServer, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB4000][000004E0FE447800 52] WindowsClient, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB4600][000004E102FD0000 52] IOS, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB3400][000004E102FD5000 52] iPadAir2, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB6A00][000004E102FDA000 52] IPadPro, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB6C00][000004E102FD7800 52] iPadAir3, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB4A00][000004E102FDC800 52] iPadAir4, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB5400][000004E0EFCD2800 52] iPadAir5, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB5000][000004E102FF0000 52] iPadMini4, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB5200][000004E102FF5000 52] iPadMini5, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB4400][000004E102FF7800 52] iPadMini6, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB8800][000004E102FD2800 52] iPhone6S, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB8A00][000004E102FFC800 52] iPhone7, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB8C00][000004E102FFA000 52] iPodTouch7, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB6000][000004E107400000 52] iPhone6SPlus, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB8200][000004E107405000 52] iPhone7Plus, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB5600][000004E107407800 52] iPhoneSE, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB4E00][000004E10740A000 52] iPhone8, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB4200][000004E10740C800 52] iPhone8Plus, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB8400][000004E102FF2800 52] iPhoneX, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB8600][000004E1073E0000 52] iPhoneXS, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB6600][000004E1073E5000 52] iPhoneXSMax, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB5800][000004E1073E7800 52] iPhoneXR, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB7E00][000004E1073EA000 52] iPhone11, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB7C00][000004E1073EC800 52] iPhone11Pro, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB7400][000004E107402800 52] iPhone11ProMax, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB6E00][000004E107410000 52] iPhoneSE2, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB7600][000004E107415000 52] iPhone12Mini, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB7000][000004E107417800 52] iPhone12, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB4C00][000004E10741A000 52] iPhone12Pro, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB6800][000004E10741C800 52] iPhone12ProMax, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB3600][000004E1073E2800 52] iPhone13Mini, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB9000][000004E107420000 52] iPhone13, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB9600][000004E107425000 52] iPhone13Pro, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB9E00][000004E107427800 52] iPhone13ProMax, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB8E00][000004E10742A000 52] iPhoneSE3, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB9C00][000004E10742C800 52] iPhone14, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB6400][000004E107412800 52] iPhone14Plus, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB8000][000004E107430000 52] iPhone14Pro, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB9A00][000004E107435000 52] iPhone14ProMax, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DBA000][000004E107437800 52] iPadPro105, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DBA600][000004E10743A000 52] iPadPro129, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DBAE00][000004E10743C800 52] iPadPro97, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB7200][000004E107422800 52] iPadPro2_129, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DBAC00][000004E107440000 52] iPad5, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB3800][000004E107445000 52] iPad6, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DB9400][000004E107447800 52] iPad7, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DBAA00][000004E10744A000 52] iPad8, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DBB000][000004E10744C800 52] iPad9, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DBB600][000004E107432800 52] iPad10, 
[2023.02.02-21.41.19:724][  0]LogDeviceProfileManager: 	[000004E102DBBE00][000004E107450000 52] iPadPro11, 
